measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,All ages,Cardiovascular diseases,Number,2022,18943537.705168545,20060807.139581863,17268143.700741846
Deaths,Global,Both,All ages,Cardiovascular diseases,Percent,2022,0.31168551741874273,0.33052586074090745,0.2850495360976575
Deaths,Global,Both,All ages,Cardiovascular diseases,Rate,2022,236.94760283452828,250.9225170414079,215.99161249467005
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Number,1999,1391404.8811321813,1709612.6391223513,1250429.7486347295
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Percent,1999,0.02741953645588618,0.03344129883187856,0.024644392833967767
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Rate,1999,23.06584634149551,28.34089701150664,20.728848111683153
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Number,2022,153860.55411450416,188111.7296280787,126350.05877376004
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Percent,2022,0.0025316128181153527,0.0030890214964062394,0.0020617666207646047
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Rate,2022,1.9245027003734925,2.352919718277803,1.5803987623851168
Deaths,Global,Both,All ages,Transport injuries,Number,2022,1406471.6568401249,1635490.0555284098,1110331.7983948651
Deaths,Global,Both,All ages,Transport injuries,Percent,2022,0.0231425725661575,0.026973307800493198,0.018133396508100513
Deaths,Global,Both,All ages,Transport injuries,Rate,2022,17.592283591889384,20.456867885423197,13.888137584186941
Deaths,Global,Both,All ages,Nutritional deficiencies,Number,2016,289744.00256506307,342455.5696684737,243363.73846545932
Deaths,Global,Both,All ages,Nutritional deficiencies,Percent,2016,0.005304649026362793,0.00625512883429401,0.004473080645720734
Deaths,Global,Both,All ages,Nutritional deficiencies,Rate,2016,3.861047359124247,4.563466926598197,3.2429969607314493
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Number,2012,1270826.9168036066,1358410.322886356,1176785.6737151193
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Percent,2012,0.024419723216022687,0.02605376335216074,0.022633075420459253
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Rate,2012,17.79951064189289,19.026225112612615,16.4823461366426
Deaths,Global,Both,All ages,Neoplasms,Number,2019,9348944.500899402,9776211.610528773,8681089.1708708
Deaths,Global,Both,All ages,Neoplasms,Percent,2019,0.16948680410431186,0.17703238673188187,0.15804949291092296
Deaths,Global,Both,All ages,Neoplasms,Rate,2019,120.33473674338023,125.83429609485668,111.73845132164911
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Number,2021,845866.2432369166,1389173.6804791505,440559.2349030695
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Percent,2021,0.012830393892581391,0.02106540985208406,0.006667398988821632
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Rate,2021,10.676404458460357,17.53395432720833,5.560676545898757
Deaths,Global,Both,All ages,Chronic respiratory diseases,Number,2021,3547996.5860228105,4293862.039681612,3064292.7821053592
Deaths,Global,Both,All ages,Chronic respiratory diseases,Percent,2021,0.053812923694342554,0.0651832343933276,0.04642569594889782
Deaths,Global,Both,All ages,Chronic respiratory diseases,Rate,2021,44.78231265579231,54.19652124789946,38.67707144300155
Deaths,Global,Both,All ages,Musculoskeletal disorders,Number,2019,117725.35275128731,138348.15667304196,97980.55512400685
Deaths,Global,Both,All ages,Musculoskeletal disorders,Percent,2019,0.002134308211270264,0.0025019979994172804,0.0017757116841623146
Deaths,Global,Both,All ages,Musculoskeletal disorders,Rate,2019,1.5152993292435175,1.7807453034490501,1.2611545940489153
Deaths,Global,Both,All ages,Other non-communicable diseases,Number,2019,1261655.5587265713,1417246.1627534947,1136652.1397450247
Deaths,Global,Both,All ages,Other non-communicable diseases,Percent,2019,0.02287269478768455,0.025673253536865132,0.020543036934649737
Deaths,Global,Both,All ages,Other non-communicable diseases,Rate,2019,16.239372209940754,18.24205330121499,14.630393408780941
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,2019,985355.9691257378,1126348.8979368631,874947.8383808226
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Percent,2019,0.0178636496959014,0.0203669119871326,0.015844971770295417
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Rate,2019,12.682988024140789,14.497775454907192,11.261872159538113
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Number,2019,3729081.238619517,4081118.3066576635,3418877.470856234
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Percent,2019,0.06760541523503716,0.07425810270154454,0.062221695025173565
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Rate,2019,47.998788430157845,52.530025929985385,44.0060073491483
Deaths,Global,Both,All ages,Enteric infections,Number,2019,1428286.323034422,1893646.083514155,1153139.1031387553
Deaths,Global,Both,All ages,Enteric infections,Percent,2019,0.025893446736989473,0.03429035448050118,0.020867833416200566
Deaths,Global,Both,All ages,Enteric infections,Rate,2019,18.384156485257005,24.37402456746715,14.84260500116888
Deaths,Global,Both,All ages,Cardiovascular diseases,Number,2020,17658552.69099819,18749851.40286606,16115228.599223666
Deaths,Global,Both,All ages,Cardiovascular diseases,Percent,2020,0.2935788547630423,0.3116413398525809,0.26834653305931566
Deaths,Global,Both,All ages,Cardiovascular diseases,Rate,2020,224.9549553683566,238.85717359187655,205.29431792772257
Deaths,Global,Both,All ages,Neurological disorders,Number,2020,2669109.405450705,5531664.850260594,1207219.5793500661
Deaths,Global,Both,All ages,Neurological disorders,Percent,2020,0.044375310945332994,0.09202905890208891,0.020037299134610106
Deaths,Global,Both,All ages,Neurological disorders,Rate,2020,34.00218566510863,70.4687094847487,15.378951567811033
Deaths,Global,Both,All ages,Mental disorders,Number,2020,227.69881246245853,369.963956154738,115.5890905519573
Deaths,Global,Both,All ages,Mental disorders,Percent,2020,3.7854008033922002e-06,6.1563298157097044e-06,1.9205597419706467e-06
Deaths,Global,Both,All ages,Mental disorders,Rate,2020,0.002900689376487325,0.004713026412811028,0.001472506788137836
Deaths,Global,Both,All ages,Cardiovascular diseases,Number,2021,18685866.25263507,19827598.372141935,17161941.21387558
Deaths,Global,Both,All ages,Cardiovascular diseases,Percent,2021,0.28340781160382117,0.30086819499816286,0.258978216471743
Deaths,Global,Both,All ages,Cardiovascular diseases,Rate,2021,235.8503692101476,250.2611510430101,216.6156022381141
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Number,2021,145332.4017526982,183301.5875052184,119514.0753161351
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Percent,2021,0.0022042411657662623,0.00278661730983742,0.0018113328957885361
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Rate,2021,1.8343650836491259,2.3136067927177506,1.5084898076451143
Deaths,Global,Both,All ages,Digestive diseases,Number,2006,2179789.838201415,2382595.3899747683,1961991.28381691
Deaths,Global,Both,All ages,Digestive diseases,Percent,2006,0.04275732728890362,0.04683388200808193,0.038426420563660205
Deaths,Global,Both,All ages,Digestive diseases,Rate,2006,33.03457786466087,36.10808324303727,29.733854474940788
Deaths,Global,Both,All ages,Unintentional injuries,Number,2006,1795952.631555479,1966845.8840891581,1573175.3897144813
Deaths,Global,Both,All ages,Unintentional injuries,Percent,2006,0.03522865515747442,0.03857780463735046,0.030825323642411247
Deaths,Global,Both,All ages,Unintentional injuries,Rate,2006,27.217549145616296,29.807425636657786,23.841374060708496
Deaths,Global,Both,All ages,Transport injuries,Number,2021,1412910.2708356003,1633074.1508143526,1111965.9976400416
Deaths,Global,Both,All ages,Transport injuries,Percent,2021,0.021429214680639398,0.02478968151188995,0.016872616678865943
Deaths,Global,Both,All ages,Transport injuries,Rate,2021,17.833554223925418,20.61243167481184,14.035078039561057
Deaths,Global,Both,All ages,Digestive diseases,Number,2008,2229445.356241612,2472452.109662577,2006557.058393721
Deaths,Global,Both,All ages,Digestive diseases,Percent,2008,0.04315269710784154,0.04791538223149272,0.03891182344676459
Deaths,Global,Both,All ages,Digestive diseases,Rate,2008,32.89432924840286,36.47976996541152,29.605726083270998
Deaths,Global,Both,All ages,Unintentional injuries,Number,2008,2008714.3792932793,2200640.058548819,1788542.1766444442
Deaths,Global,Both,All ages,Unintentional injuries,Percent,2008,0.03888113748476771,0.04235103495695138,0.034680034478286846
Deaths,Global,Both,All ages,Unintentional injuries,Rate,2008,29.637556252943405,32.469321771205735,26.389027687306758
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Number,2020,134842.9099272103,170875.6909127571,111738.01778894926
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Percent,2020,0.0022417842726112206,0.002838637609217335,0.0018601629518641108
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Rate,2020,1.7177840854351585,2.1768110951930737,1.4234473937082803
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Number,2015,1325415.9418004807,1425849.1737727195,1236958.634816599
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Percent,2015,0.024648215060041802,0.026471373983017344,0.023049641337927602
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Rate,2015,17.878488360967655,19.233228644558057,16.6852909023604
Deaths,Global,Both,All ages,Other infectious diseases,Number,2019,846351.6166551567,1023111.9525867712,702394.070441404
Deaths,Global,Both,All ages,Other infectious diseases,Percent,2019,0.015343784742472001,0.018547584105574135,0.012758566592793176
Deaths,Global,Both,All ages,Other infectious diseases,Rate,2019,10.893796510690027,13.168963347861428,9.040850071208176
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Number,2019,2062817.8748540622,2167175.964314306,1949349.5631619198
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Percent,2019,0.03739755926827531,0.03927935258108085,0.03535409889380006
Deaths,Global,Both,All ages,Maternal and neonatal disorders,Rate,2019,26.551515617214573,27.894758506401953,25.09101069980104
Deaths,Global,Both,All ages,Substance use disorders,Number,2019,288191.2660233547,314405.7746110576,264535.71139680815
Deaths,Global,Both,All ages,Substance use disorders,Percent,2019,0.005224698371905461,0.005700745551363369,0.004780135482051377
Deaths,Global,Both,All ages,Substance use disorders,Rate,2019,3.7094476414236452,4.046867121179338,3.4049656821789136
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Number,2019,3081769.3270102083,3365043.845315384,2791647.0706017176
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Percent,2019,0.05587005126687908,0.060980616859341016,0.05060405733488586
Deaths,Global,Both,All ages,Diabetes and kidney diseases,Rate,2019,39.66692717385597,43.31308900347017,35.93262483149499
Deaths,Global,Both,All ages,Nutritional deficiencies,Number,2023,288613.4224324843,350281.0119454,231145.37144568018
Deaths,Global,Both,All ages,Nutritional deficiencies,Percent,2023,0.004806847007038873,0.005849802761825469,0.0038808081077691694
Deaths,Global,Both,All ages,Nutritional deficiencies,Rate,2023,3.5782246905451656,4.342778499379678,2.8657366945768055
Deaths,Global,Both,All ages,Neoplasms,Number,2023,10567947.642411508,11166930.816312332,9726899.33095156
Deaths,Global,Both,All ages,Neoplasms,Percent,2023,0.17599820255217988,0.18443101854508984,0.16374844050016485
Deaths,Global,Both,All ages,Neoplasms,Rate,2023,131.02124933677132,138.44743334446224,120.59394554527391
Deaths,Global,Both,All ages,Neurological disorders,Number,2023,3024273.326281899,6102803.058989079,1357186.7668563009
Deaths,Global,Both,All ages,Neurological disorders,Percent,2023,0.050382198892468956,0.10282968818451951,0.022786585048921004
Deaths,Global,Both,All ages,Neurological disorders,Rate,2023,37.49489332773684,75.66245673247475,16.826380276830086
Deaths,Global,Both,All ages,Mental disorders,Number,2023,236.8131328390669,373.10482375025526,116.06014628748919
Deaths,Global,Both,All ages,Mental disorders,Percent,2023,3.944125788046624e-06,6.190542707111579e-06,1.9281663377366e-06
Deaths,Global,Both,All ages,Mental disorders,Rate,2023,0.0029360055115535315,0.004625747760629453,0.001438911875733455
Deaths,Global,Both,All ages,Transport injuries,Number,2020,1333861.4930251313,1534186.7302123453,1066380.9976188166
Deaths,Global,Both,All ages,Transport injuries,Percent,2020,0.022175817862614553,0.02545858373496716,0.01770381864012864
Deaths,Global,Both,All ages,Transport injuries,Rate,2020,16.992261930050407,19.544235219094514,13.584787718604602
Deaths,Global,Both,All ages,Nutritional deficiencies,Number,2019,284472.2363308245,341398.95224242075,237419.71173071087
Deaths,Global,Both,All ages,Nutritional deficiencies,Percent,2019,0.005157366256264536,0.006187789690280932,0.004303823945047013
Deaths,Global,Both,All ages,Nutritional deficiencies,Rate,2019,3.6615782312513674,4.39430922267271,3.055942679524497
Deaths,Global,Both,All ages,Digestive diseases,Number,2022,2440442.006067415,2682630.5672460687,2187962.3587205927
Deaths,Global,Both,All ages,Digestive diseases,Percent,2022,0.040152711402473305,0.04405930516126005,0.03601912100798287
Deaths,Global,Both,All ages,Digestive diseases,Rate,2022,30.5252847801807,33.55460274065691,27.367244918016304
Deaths,Global,Both,All ages,Unintentional injuries,Number,2022,1975716.1595770451,2181492.8099190136,1701127.197132852
Deaths,Global,Both,All ages,Unintentional injuries,Percent,2022,0.032506587758767524,0.03574301108728672,0.028116685031175
Deaths,Global,Both,All ages,Unintentional injuries,Rate,2022,24.71244891947999,27.286323175530114,21.277863604498396
Deaths,Global,Both,All ages,Musculoskeletal disorders,Number,2023,131747.15699648863,154144.4052623091,107925.07935586499
Deaths,Global,Both,All ages,Musculoskeletal disorders,Percent,2023,0.0021941567131772122,0.002571250651976985,0.0018030927439752443
Deaths,Global,Both,All ages,Musculoskeletal disorders,Rate,2023,1.633399188785985,1.9110799219603964,1.3380534433409532
Deaths,Global,Both,All ages,Other non-communicable diseases,Number,2023,1338450.439532458,1551060.0201094006,1191457.8851788929
Deaths,Global,Both,All ages,Other non-communicable diseases,Percent,2023,0.02229289873107475,0.025671867707222733,0.019812125652294937
Deaths,Global,Both,All ages,Other non-communicable diseases,Rate,2023,16.594087584150497,19.230017833876975,14.771676197731809
